id,node1,node2,is_linked,max_flow
1176,2738,6774,0,1
1177,1327,5082,0,1
1178,2480,5085,1,2
1179,851,2111,1,2
1180,3304,7166,1,4
1181,4346,5491,1,1
1182,5896,6416,1,2
1183,1448,3785,1,2
1184,4444,6558,1,3
1185,3618,6963,1,2
1186,738,5204,0,1
1187,2028,3809,1,1
1188,2117,7441,0,1
1189,3314,4605,1,1
1190,2970,3034,1,11
1191,270,7173,1,1
1192,4706,6444,0,1
1193,3332,5679,1,10
1194,4767,5141,0,1
1195,1906,7225,0,1
1196,2243,3809,1,1
1197,1391,3304,1,4
1198,207,4748,0,1
1199,417,5740,1,5
1200,2058,2510,1,5
1201,1709,3746,1,3
1202,4060,6614,0,1
1203,361,5350,1,5
1204,4771,7380,1,1
1205,1713,7149,1,5
1206,2276,3730,1,1
1207,4851,5981,1,2
1208,1262,6230,1,1
1209,3724,5374,1,2
1210,4221,6215,1,3
1211,3835,6542,1,2
1212,245,7045,1,3
1213,2214,3316,0,1
1214,2420,3672,0,1
1215,1839,4956,0,1
1216,1026,3468,0,2
1217,1273,6374,1,5
1218,103,1908,1,2
1219,1280,2702,0,2
1220,2702,4209,1,2
1221,2157,7154,1,2
1222,1253,2046,0,1
1223,69,702,1,3
1224,892,1360,0,3
1225,1664,4153,0,1
1226,1838,7290,0,1
1227,4624,4859,1,4
1228,1076,4185,0,1
1229,1112,2058,0,1
1230,2058,2884,0,1
1231,270,5074,1,1
1232,1538,2330,1,2
1233,802,6359,0,1
1234,5025,5956,1,2
1235,664,6929,1,2
1236,3381,5401,0,1
1237,881,7399,1,2
1238,856,2959,0,1
1239,2436,4260,1,1
1240,2215,5347,0,1
1241,3138,3556,1,6
1242,808,2911,0,1
1243,105,329,0,1
1244,5065,7543,0,1
1245,658,2640,1,8
1246,1948,6265,0,1
1247,2602,3161,0,1
1248,1336,4509,0,1
1249,1346,4289,0,1
1250,6563,7124,1,2
1251,1161,4848,0,1
1252,1370,5560,1,5
1253,5592,7223,0,2
1254,3342,5803,1,1
1255,1004,2553,1,1
1256,1279,7403,1,3
1257,1646,2610,0,1
1258,3548,3634,1,1
1259,2249,3415,1,2
1260,2276,6191,0,1
1261,2448,7379,0,1
1262,4229,4618,1,1
1263,1643,7470,1,1
1264,3173,5288,1,1
1265,5168,5404,1,2
1266,2025,2222,0,1
1267,814,5811,1,3
1268,1124,2752,0,1
1269,38,5497,1,1
1270,3438,7505,1,1
1271,616,5016,1,4
1272,661,4921,0,1
1273,813,5943,1,1
1274,1416,6202,0,1
1275,2574,3809,1,1
1276,4578,5712,1,5
1277,2985,3103,0,2
1278,3699,4567,1,1
1279,2894,4886,0,1
1280,1588,3886,0,1
1281,1082,3686,1,2
1282,291,1278,1,1
1283,1169,5896,0,2
1284,1171,2098,1,1
1285,1485,5272,0,2
1286,3565,3809,1,1
1287,2437,7460,0,1
1288,156,3654,0,1
1289,1717,5436,0,1
1290,738,4200,1,2
1291,2491,3701,1,1
1292,916,1047,1,1
1293,463,699,1,3
1294,4864,5571,0,2
1295,179,5675,0,1
1296,2302,5304,0,1
1297,3829,6428,0,1
1298,3152,3809,1,1
1299,98,3706,1,2
1300,2187,5486,1,3
1301,3073,6259,0,1
1302,2497,4852,0,1
1303,2699,5396,0,2
1304,6263,6287,1,1
1305,3604,5453,1,1
1306,70,3992,0,1
1307,5666,7272,1,3
1308,46,1196,1,1
1309,345,5409,0,2
1310,1492,5445,0,1
1311,2333,6743,0,1
1312,2976,3809,1,1
1313,2640,4279,1,11
1314,5565,7447,0,1
1315,745,1428,0,1
1316,470,7399,1,2
1317,3699,5829,0,1
1318,409,1887,0,1
1319,4458,7496,1,1
1320,2936,6694,0,1
1321,1105,3944,0,1
1322,6196,6785,0,1
1323,5967,6006,1,1
1324,2085,7342,1,1
1325,2039,4139,1,1
1326,1245,7174,0,2
1327,3449,3769,0,1
1328,266,3809,1,1
1329,5697,7171,1,2
1330,1646,5602,1,1
1331,804,2328,1,2
1332,2917,5453,0,1
1333,1720,2615,0,1
1334,5219,5975,0,1
1335,2797,6824,0,1
1336,616,3976,1,10
1337,4509,5793,0,1
1338,4689,5677,1,1
1339,486,4247,0,1
1340,2171,7385,1,4
1341,5134,7105,0,1
1342,2216,3469,1,5
1343,245,3939,1,5
1344,4396,6795,0,2
1345,432,591,1,4
1346,2797,5750,0,1
1347,2276,4658,0,1
1348,2743,3569,0,1
1349,2344,5486,1,1
1350,1145,3744,0,1
1351,315,1586,0,1
1352,1017,1126,0,1
1353,997,6795,1,5
1354,2536,5824,0,1
1355,2854,4689,0,1
1356,2277,4453,1,2
1357,2159,6953,1,1
1358,3572,4474,1,2
1359,2875,5294,1,1
1360,202,1328,0,1
1361,1911,3314,1,3
1362,5164,6891,0,1
1363,6357,6835,0,2
1364,504,7571,1,11
1365,3178,3634,0,2
1366,2187,5685,1,2
1367,5241,5677,0,1
1368,3362,3690,0,3
1369,4974,6951,0,1
1370,5067,6881,1,1
1371,1526,3809,1,1
1372,2005,3426,0,1
1373,2640,7426,1,11
1374,2419,3604,1,4
1375,881,3305,1,5
1376,1306,5907,0,1
1377,3883,5194,0,1
1378,3141,6663,0,4
1379,2099,4355,1,1
1380,2767,2980,1,2
1381,799,2268,0,1
1382,4114,6784,0,1
1383,3772,4789,1,1
1384,1654,6398,1,6
1385,361,462,1,5
1386,1490,4244,0,1
1387,591,3034,1,4
1388,2274,5083,0,1
1389,1143,6442,0,3
1390,6917,7087,1,1
1391,1241,3809,1,1
1392,699,6220,0,1
1393,1168,5485,0,1
1394,813,3055,0,1
1395,1435,1961,0,1
1396,614,4910,1,1
1397,3142,6635,1,2
1398,4085,6284,1,2
1399,2253,5396,1,3
1400,4777,6262,0,1
1401,1521,6451,0,1
1402,955,2897,0,1
1403,2758,5997,0,2
1404,3639,6626,1,3
1405,3896,4461,0,1
1406,370,997,0,2
1407,491,2482,0,1
1408,2483,3806,0,1
1409,1681,4125,1,3
1410,2060,5375,0,3
1411,3251,4718,1,1
1412,3138,6357,0,2
1413,7001,7322,0,1
1414,6616,7479,1,1
1415,3568,6333,0,1
1416,4487,6080,0,1
1417,6533,6826,0,1
1418,154,2640,0,1
1419,6930,6999,1,1
1420,3699,3820,1,1
1421,3762,4167,0,1
1422,213,5651,1,3
1423,174,2980,1,8
1424,1886,6038,0,2
1425,1377,3767,0,1
1426,2880,5900,0,1
1427,904,2330,1,1
1428,162,857,1,3
1429,2996,5636,1,3
1430,504,4255,0,1
1431,3604,6416,1,12
1432,1681,4874,1,1
1433,4396,5836,0,1
1434,4783,4900,0,1
1435,1491,6659,0,1
1436,19,3794,0,1
1437,2304,6870,1,3
1438,3433,7258,1,3
1439,4676,6961,1,2
1440,394,5185,0,1
1441,2744,5019,1,6
1442,304,7174,1,5
1443,2290,4779,0,1
1444,3779,4299,0,1
1445,1518,3025,1,1
1446,803,3809,1,1
1447,2849,6965,1,1
1448,165,2464,0,1
1449,96,7470,1,1
1450,331,7426,1,5
1451,84,847,0,1
1452,257,311,1,3
1453,1219,2071,0,1
1454,470,2459,1,2
1455,1214,2296,0,1
1456,1868,3785,1,4
1457,5875,5955,1,5
1458,1447,2367,0,1
1459,851,7431,0,1
1460,89,3004,0,1
1461,4036,6724,1,1
1462,3563,4929,1,1
1463,6961,7260,0,3
1464,142,5383,1,2
1465,2279,2393,1,1
1466,1979,3232,0,1
1467,1853,5560,1,3
1468,962,4611,0,5
1469,1384,3750,0,1
1470,360,1907,1,2
1471,4247,4247,1,0
1472,6538,6551,1,1
1473,571,626,0,1
1474,6549,7082,1,1
1475,3366,5007,1,2
1476,824,6378,1,8
1477,60,4010,0,1
1478,1369,6775,1,1
1479,2569,3937,1,1
1480,1690,4398,1,2
1481,2538,7223,1,1
1482,3817,4432,0,1
1483,2490,7518,1,4
1484,1430,1534,0,1
1485,1630,5030,1,3
1486,1911,6032,1,1
1487,1427,2757,0,1
1488,507,6146,1,1
1489,286,5636,1,9
1490,4708,7045,0,1
1491,336,3974,0,2
1492,1839,3428,0,1
1493,2489,3809,1,1
1494,2365,2936,0,1
1495,3094,4459,1,4
1496,130,1540,0,1
1497,1959,2861,0,2
1498,1012,6325,1,1
1499,291,3520,0,1
1500,5208,6386,1,1
1501,683,3908,1,2
1502,81,3476,0,1
1503,6323,7232,1,2
1504,1065,3809,1,1
1505,2816,6484,1,2
1506,486,4718,0,1
1507,3324,3556,1,5
1508,4159,6691,0,1
1509,2283,6237,0,1
1510,4313,5731,0,1
1511,9,2891,0,1
1512,2001,2095,0,1
1513,2980,4055,1,2
1514,2172,7082,1,5
1515,2553,7000,0,1
1516,1838,7426,0,3
1517,1952,6588,0,1
1518,1421,4278,1,2
1519,1000,7012,0,1
1520,908,3110,0,1
1521,7190,7190,1,0
1522,6543,7135,0,1
1523,887,5624,0,7
1524,2208,2369,0,2
1525,1583,3933,0,1
1526,2412,6422,1,3
1527,361,6991,1,2
1528,142,6359,0,2
1529,1140,4750,1,1
1530,277,6961,0,1
1531,3409,5410,1,1
1532,282,3544,1,5
1533,2461,3447,0,1
1534,2196,6365,0,1
1535,3428,6560,0,2
1536,5697,5900,0,1
1537,244,3809,1,3
1538,195,364,0,2
1539,3626,5141,1,1
1540,46,6226,0,1
1541,1695,5272,1,3
1542,2783,4961,1,2
1543,1914,6156,1,2
1544,2628,3825,0,1
1545,1322,7283,1,6
1546,2488,4474,1,2
1547,1672,3089,1,6
1548,1196,2456,0,1
1549,2599,3686,0,1
1550,117,2320,1,2
1551,237,1268,0,2
1552,633,1306,1,1
1553,906,4459,0,1
1554,2129,2484,0,2
1555,217,5587,0,1
1556,657,4161,1,4
1557,3192,6663,1,3
1558,5227,7471,0,1
1559,887,4852,1,6
1560,5089,7446,1,2
1561,2761,4533,0,2
1562,1289,3823,1,5
1563,4065,6694,0,1
1564,2253,3252,1,7
1565,5975,6135,0,1
1566,38,3809,1,2
1567,1145,2556,1,2
1568,1019,6419,0,1
1569,3332,6784,0,2
1570,5967,7390,1,2
1571,2412,4059,1,4
1572,395,2330,1,3
1573,5685,6116,0,2
1574,3607,3809,1,3
1575,459,2861,0,2
1576,1170,3757,0,2
1577,4173,6230,1,1
1578,1090,6416,1,1
1579,338,6888,1,5
1580,196,3809,1,2
1581,4376,6518,1,3
1582,2780,7049,0,2
1583,3389,5700,0,1
1584,1019,6763,0,2
1585,2722,4906,0,1
1586,186,6430,1,1
1587,555,2013,0,2
1588,1112,6799,0,1
1589,722,2396,0,1
1590,6317,7260,0,1
1591,6824,7426,1,1
1592,916,1750,0,1
1593,3712,7426,1,6
1594,1646,4478,1,1
1595,3761,3895,0,1
1596,2626,4056,0,2
1597,332,1598,0,1
1598,962,4781,1,5
1599,5317,6214,1,1
1600,5612,7207,1,1
1601,2628,3809,1,2
1602,664,2910,0,1
1603,4129,5069,0,1
1604,6078,7049,0,1
1605,2360,2605,0,1
1606,705,1534,1,1
1607,2596,5422,0,1
1608,4474,6953,1,1
1609,504,4275,1,2
1610,2628,6631,1,2
1611,4015,7383,1,4
1612,6126,6291,1,1
1613,785,7322,1,1
1614,955,3809,1,2
1615,2778,6686,1,1
1616,565,2403,1,2
1617,320,6705,1,3
1618,7174,7174,1,0
1619,3548,5956,0,1
1620,4529,6755,1,1
1621,2252,5977,0,1
1622,1249,5517,0,1
1623,2463,6828,1,2
1624,459,5854,1,3
1625,3571,5857,0,1
1626,2449,4207,1,1
1627,3194,7334,1,2
1628,1262,3593,1,1
1629,1758,3131,1,2
1630,773,3825,0,1
1631,470,1245,1,2
1632,1712,5142,1,5
1633,4656,5030,0,1
1634,1255,7447,1,2
1635,5272,7124,0,3
1636,493,7393,1,5
1637,1163,4401,0,1
1638,506,5268,0,1
1639,1573,2970,0,1
1640,2662,4961,1,1
1641,2219,3908,1,3
1642,6811,7124,1,3
1643,80,1870,1,1
1644,277,1635,0,1
1645,1071,6802,0,2
1646,51,1422,1,1
1647,282,4127,1,5
1648,322,3809,1,3
1649,5869,6418,0,1
1650,80,3766,0,1
1651,2330,7416,1,4
1652,4432,4432,1,0
1653,2133,6036,0,1
1654,158,5300,1,1
1655,5467,6082,0,1
1656,657,1868,1,4
1657,4332,5906,1,1
1658,196,2972,0,1
1659,4455,6392,0,1
1660,1761,3225,0,1
1661,1006,6220,1,1
1662,812,5667,0,1
1663,202,1753,0,1
1664,1256,4256,1,1
1665,1460,5851,0,1
1666,5750,5956,1,1
1667,2388,2973,0,1
1668,3762,7368,0,1
1669,1639,2099,1,2
1670,1648,6835,0,1
1671,197,4085,0,1
1672,990,2239,1,1
1673,795,5394,0,1
1674,3902,4478,0,1
1675,4240,4644,0,1
1676,3056,3809,1,2
1677,2117,7394,0,1
1678,3525,5258,1,2
1679,591,1278,0,1
1680,6035,7082,1,1
1681,3138,6416,1,7
1682,3592,6695,0,1
1683,4137,6290,1,1
1684,288,4787,1,1
1685,4586,6626,1,1
1686,2558,6326,1,1
1687,2981,6724,0,1
1688,3568,4886,0,1
1689,4969,6262,1,2
1690,4127,5837,1,5
1691,1196,5179,0,1
1692,836,6652,1,1
1693,2629,5646,1,3
1694,564,6250,0,1
1695,114,7468,1,2
1696,613,3024,0,1
1697,299,3809,1,1
1698,1709,7474,1,1
1699,2891,5895,1,1
1700,4734,7258,1,4
1701,1805,4011,0,1
1702,4003,5388,1,1
1703,5335,5655,1,1
1704,446,1404,1,3
1705,3757,5499,0,3
1706,3417,4940,1,1
1707,887,5016,1,4
1708,99,1975,1,1
1709,3371,4217,0,1
1710,148,5016,1,1
1711,1774,2532,1,2
1712,918,4336,0,1
1713,2355,5685,0,1
1714,380,1685,0,2
1715,1329,4218,0,1
1716,3410,6097,1,1
1717,2738,3556,0,1
1718,5068,6416,1,3
1719,6508,7067,0,3
1720,5373,6822,0,1
1721,6518,6628,1,3
1722,463,2943,0,2
1723,992,5171,1,3
1724,2613,7272,1,2
1725,5769,7105,1,3
1726,1055,4073,0,2
1727,236,295,0,1
1728,717,4055,1,1
1729,294,3809,1,2
1730,3502,5347,1,3
1731,1261,5041,0,2
1732,5860,6733,0,1
1733,628,6949,0,1
1734,2330,6222,0,3
1735,3559,4182,1,5
1736,2130,7007,0,1
1737,1792,6281,1,1
1738,2640,4300,0,1
1739,597,7177,1,6
1740,4553,4903,0,1
1741,2058,6096,0,1
1742,1110,2744,1,1
1743,3559,6401,0,1
1744,1699,4078,1,4
1745,2615,3520,0,1
1746,1240,6144,0,1
1747,1907,6518,1,2
1748,3554,5565,0,1
1749,2901,5770,0,1
1750,4064,4064,1,0
1751,432,4515,1,3
1752,1766,2783,0,2
1753,392,5119,0,1
1754,2963,5437,1,3
1755,1539,4708,0,1
1756,1761,3543,1,1
1757,62,3396,0,1
1758,3354,7447,0,1
1759,6831,7171,0,2
1760,6631,7105,1,2
1761,3152,6824,0,1
1762,4015,4064,1,4
1763,2508,6236,0,2
1764,807,6222,0,1
1765,2137,6542,1,1
1766,3601,4159,1,1
1767,5778,6847,0,1
1768,2863,5712,1,8
1769,2943,5085,0,2
1770,4065,7498,0,1
1771,394,5990,0,1
1772,3875,5211,1,1
1773,1756,7394,1,1
1774,606,2635,0,2
1775,1779,7214,1,1
1776,1491,7283,1,5
1777,332,2556,1,4
1778,1891,3143,1,1
1779,638,1951,0,2
1780,363,3809,1,1
1781,802,5069,0,1
1782,1727,6975,0,1
1783,1635,2642,0,1
1784,2811,5211,0,1
1785,729,3520,0,1
1786,1699,2463,1,2
1787,1588,4689,0,1
1788,2250,4104,0,1
1789,4244,6382,0,1
1790,4512,4961,1,1
1791,5069,6180,0,1
1792,1533,6686,0,2
1793,2279,3087,1,1
1794,360,5482,1,2
1795,5,432,1,2
1796,1022,4101,0,1
1797,1228,1815,1,4
1798,3781,5997,1,2
1799,2320,5448,1,1
1800,932,4947,1,4
1801,3225,5882,1,3
1802,4640,6236,1,2
1803,2637,4706,0,2
1804,2877,3101,0,1
1805,4492,6891,1,4
1806,848,5389,0,2
1807,2266,7468,0,1
1808,2303,3181,1,3
1809,2277,2460,0,1
1810,92,2005,1,1
1811,3372,4299,1,1
1812,4611,6635,1,3
1813,37,5499,1,3
1814,710,1123,0,2
1815,5358,7031,1,2
1816,2310,2943,1,2
1817,1181,7223,1,1
1818,3888,4452,0,1
1819,3904,5227,0,1
1820,1606,3809,1,1
1821,133,1589,1,6
1822,104,4441,1,2
1823,574,5845,0,1
1824,2304,4221,1,3
1825,851,3669,0,1
1826,338,7379,0,3
1827,3136,3908,1,2
1828,2117,2403,1,1
1829,2458,3057,1,1
1830,3741,5006,0,1
1831,2857,4091,0,1
1832,849,5934,1,5
1833,956,3809,1,3
1834,2081,3298,0,1
1835,981,4279,1,1
1836,3055,5658,0,1
1837,3786,4583,1,1
1838,800,3332,0,1
1839,2366,6551,1,11
1840,3809,5168,1,2
1841,3077,5679,0,2
1842,175,6464,0,1
1843,3554,5058,0,1
1844,1144,4832,0,1
1845,3672,7205,0,1
1846,815,3240,0,1
1847,4990,5211,0,2
1848,470,5803,1,6
1849,1017,3809,1,3
1850,696,2628,1,1
1851,2285,6172,0,1
1852,848,3803,1,1
1853,5014,6018,1,1
1854,2229,3362,1,1
1855,2860,6868,1,3
1856,1157,3878,0,1
1857,2100,3034,1,2
1858,3268,7272,1,1
1859,1705,2769,0,1
1860,2812,3712,1,2
1861,2029,6724,0,1
1862,2099,4972,1,3
1863,4663,6495,0,1
1864,3164,6668,1,5
1865,1156,2154,0,1
1866,5424,6603,1,4
1867,886,1935,0,1
1868,3214,5409,0,1
1869,1161,1640,0,1
1870,3341,3849,1,6
1871,1737,2001,0,1
1872,318,6755,0,1
1873,597,5924,0,3
1874,2098,2860,1,3
1875,1685,4025,1,2
1876,1576,4296,1,4
1877,2238,4948,0,2
1878,1588,4279,1,4
1879,3371,7254,1,1
1880,4114,5241,0,1
1881,6141,6795,0,2
1882,1745,6812,1,4
1883,3825,5845,0,1
1884,6344,6482,1,3
1885,2695,5493,1,3
1886,1072,1870,1,2
1887,1316,4715,0,1
1888,598,6139,0,2
1889,348,7416,0,1
1890,4342,6847,0,1
1891,1641,6386,1,1
1892,520,1548,1,7
1893,445,3308,0,1
1894,262,1222,0,1
1895,5141,7461,0,1
1896,6573,7575,0,1
1897,2412,5595,1,2
1898,2173,7368,1,1
1899,3814,6917,1,7
1900,3148,6492,0,1
1901,2827,6404,0,1
1902,1672,6017,1,1
1903,1575,3099,0,1
1904,5934,6774,1,5
1905,1806,4968,0,2
1906,419,1451,0,1
1907,714,3809,1,1
1908,1368,3165,0,1
1909,182,5772,0,2
1910,350,2610,0,1
1911,616,923,1,1
1912,4811,7183,0,2
1913,147,5738,1,4
1914,1703,4238,0,1
1915,1221,3009,0,1
1916,312,1459,1,1
1917,4031,6876,1,3
1918,3657,4681,0,1
1919,4860,5053,0,1
1920,4480,6416,1,5
1921,570,5030,1,2
1922,392,3644,0,1
1923,3340,3966,1,3
1924,6783,7004,0,1
1925,1985,3809,1,3
1926,1939,3373,1,4
1927,1794,4886,0,1
1928,344,3505,0,2
1929,1391,5829,1,1
1930,2983,5769,1,1
1931,713,6167,0,1
1932,2853,6350,0,1
1933,4157,5176,0,1
1934,467,4219,0,1
1935,484,3923,1,3
1936,1570,3896,1,3
1937,4656,6129,0,1
1938,1689,4767,0,1
1939,1580,2187,1,6
1940,27,6487,0,2
1941,3764,7143,0,1
1942,106,6222,1,1
1943,2482,3586,1,5
1944,2004,7475,0,1
1945,4101,5176,1,1
1946,851,3544,1,10
1947,3628,3686,1,2
1948,2915,4278,1,2
1949,1169,4156,0,1
1950,3007,6924,1,3
1951,458,3607,0,1
1952,3138,4826,0,3
1953,2039,2994,0,1
1954,2521,5530,0,1
1955,2814,7082,1,1
1956,965,3809,1,1
1957,485,4809,1,6
1958,1054,4206,1,1
1959,3373,4099,1,3
1960,638,4859,1,2
1961,6025,7389,0,1
1962,550,3604,1,1
1963,1276,3225,0,2
1964,727,6520,1,2
1965,3954,5148,1,1
1966,1132,1548,1,1
1967,1245,3902,1,2
1968,2918,5515,0,1
1969,474,5448,0,1
1970,1459,2085,0,1
1971,575,4462,0,1
1972,2763,4193,0,1
1973,1616,3994,0,1
1974,1939,5839,1,1
1975,7021,7040,0,3
1976,1966,3568,0,1
1977,1370,3265,0,1
1978,4332,6024,0,1
1979,2187,3828,1,3
1980,1306,2069,0,1
1981,2508,4903,0,1
1982,4813,6392,0,1
1983,3778,5860,1,1
1984,6510,6855,1,1
1985,2245,5816,0,1
1986,28,2758,0,1
1987,33,3812,1,2
1988,2553,5015,0,1
1989,2100,5197,1,1
1990,948,7515,0,1
1991,2070,7242,0,1
1992,2396,5185,0,1
1993,3830,5583,0,1
1994,4360,6774,1,1
1995,288,4708,0,1
1996,2284,3741,0,1
1997,3283,5294,1,4
1998,1384,3421,1,1
1999,597,3960,1,8
2000,2130,3045,0,1
2001,3087,5283,1,1
2002,467,1638,1,6
2003,3159,6937,0,1
2004,4485,6659,0,1
2005,664,2337,0,3
2006,1422,5030,1,4
2007,2763,3908,1,1
2008,2584,5651,1,1
2009,3812,6890,1,2
2010,2366,2957,1,11
2011,1384,7553,1,1
2012,2901,3305,1,9
2013,2617,5237,1,1
2014,2863,7515,1,8
2015,331,3908,1,5
2016,3600,3760,0,3
2017,1133,1589,1,1
2018,1806,7082,1,4
2019,4746,6542,1,7
2020,2388,3809,1,1
2021,5417,6374,1,4
2022,1656,1803,0,1
2023,5185,7256,1,2
2024,64,3257,1,3
2025,28,5224,0,1
2026,3547,5350,0,2
2027,4531,5509,1,1
2028,779,5679,1,5
2029,1628,5030,1,4
2030,550,2250,0,1
2031,677,7527,0,1
2032,3141,3809,1,5
2033,1762,4760,0,1
2034,1372,6374,1,7
2035,813,2880,0,1
2036,3251,5083,0,1
2037,1950,7475,0,1
2038,3316,7223,1,1
2039,3714,4480,0,2
2040,2645,4972,0,2
2041,889,5197,0,1
2042,4141,4225,1,1
2043,211,4572,0,1
2044,2749,6196,0,1
2045,4157,6856,0,2
2046,1367,2422,0,1
2047,5700,7445,1,1
2048,98,1713,1,2
2049,3463,7087,0,1
2050,2392,2549,1,3
2051,1403,4586,0,1
2052,691,4783,0,1
2053,939,1006,0,1
2054,2403,4201,1,12
2055,2860,5651,1,3
2056,7156,7394,0,1
2057,36,4620,0,1
2058,911,6821,0,1
2059,1152,6214,0,1
2060,3491,5101,1,2
2061,3348,3878,0,1
2062,897,1076,1,2
2063,133,5019,1,7
2064,117,4928,0,1
2065,5304,6906,0,1
2066,1817,2739,0,2
2067,908,1908,1,6
2068,2663,6004,0,1
2069,277,2769,0,1
2070,4984,5610,0,1
2071,3138,7256,1,6
2072,520,5537,0,1
2073,419,802,0,1
2074,1369,1694,0,1
2075,103,4223,0,1
2076,2302,6961,1,4
2077,2780,3976,1,3
2078,2231,3908,1,1
2079,1766,4280,0,2
2080,926,1428,0,1
2081,1297,3252,1,1
2082,231,2897,0,1
2083,2470,7138,0,1
2084,836,5754,1,3
2085,994,1912,1,1
2086,1589,5655,0,1
2087,2316,3908,0,2
2088,4611,6686,1,2
2089,836,6386,1,18
2090,1044,1351,1,1
2091,4201,5792,1,6
2092,396,3366,0,1
2093,2243,2300,0,1
2094,1200,4850,0,1
2095,250,7412,1,1
2096,493,1273,1,5
2097,11,3547,0,2
2098,5118,6108,1,3
2099,439,3449,0,1
2100,2111,5509,0,1
2101,3321,4076,1,2
2102,1079,4226,0,1
2103,1155,2615,1,2
2104,2758,7493,1,2
2105,2917,7503,0,1
2106,1429,3713,0,1
2107,744,4201,1,4
2108,759,5214,1,1
2109,5014,5421,0,1
2110,528,3257,0,1
2111,3846,6658,1,1
2112,1490,4318,0,1
2113,5194,5258,0,1
2114,1467,2511,0,1
2115,719,2760,0,1
2116,2996,5328,1,2
2117,3992,4015,1,1
2118,3525,5488,0,1
2119,1699,3386,1,9
2120,1644,4256,0,1
2121,1995,3810,1,7
2122,759,6104,1,6
2123,1431,7518,1,6
2124,5384,7474,0,1
2125,5914,6816,0,1
2126,970,6429,0,1
2127,3417,7515,0,1
2128,5227,6580,0,1
2129,5580,7584,0,1
2130,4610,6925,1,1
2131,3362,6287,1,5
2132,282,1444,1,5
2133,2780,4051,0,2
2134,7317,7353,0,1
2135,322,2556,1,3
2136,646,3713,1,4
2137,2246,4131,1,1
2138,4637,5015,1,2
2139,1710,6290,0,1
2140,5271,6285,0,3
2141,3074,4203,1,1
2142,2464,3809,1,4
2143,5305,5712,1,1
2144,237,6888,0,2
2145,4379,6878,1,1
2146,2381,3491,0,1
2147,1004,3830,0,1
2148,2298,5983,0,1
2149,1971,2212,1,7
2150,506,2690,0,1
2151,426,5854,0,1
2152,190,5347,1,3
2153,3073,6386,1,2
2154,212,3413,0,1
2155,3474,3835,0,1
2156,2688,3074,0,1
2157,3236,6799,1,3
2158,361,2071,1,4
2159,86,1725,0,1
2160,500,1260,1,1
2161,4372,6479,1,1
2162,727,3237,0,1
2163,5749,7166,1,3
2164,1521,1672,1,4
2165,188,3567,1,4
2166,847,3623,0,1
2167,3321,6097,0,1
2168,3047,3940,0,1
2169,797,797,1,0
2170,2856,3778,1,1
2171,3146,3416,1,1
2172,710,2708,1,2
2173,1786,3809,1,4
2174,2171,6281,1,3
2175,2797,6049,1,2
2176,680,2115,0,1
2177,2464,2700,0,2
2178,4637,5424,1,2
2179,1751,3153,1,4
2180,683,6810,0,1
2181,97,6231,1,2
2182,2970,4166,1,7
2183,3142,5183,1,2
2184,750,5348,0,1
2185,2555,6919,0,1
2186,6208,7561,0,1
2187,3058,3809,1,1
2188,3619,3809,1,1
2189,5041,6123,0,1
2190,2450,4618,1,3
2191,6150,7082,1,1
2192,2920,6265,0,1
2193,4199,7207,1,2
2194,1078,6666,0,1
2195,4396,5208,0,1
2196,408,4291,0,1
2197,2998,5458,0,1
2198,1588,6341,0,1
2199,5141,6508,0,2
2200,1513,2882,0,1
2201,1080,1366,0,1
2202,3947,4873,0,1
2203,4450,5271,1,1
2204,164,4403,0,1
2205,5790,7479,1,5
2206,1080,7298,0,1
2207,717,3335,0,1
2208,887,2909,0,1
2209,4610,5998,1,1
2210,941,5025,0,2
2211,487,5914,1,2
2212,3836,3952,0,1
2213,2245,3508,1,2
2214,5462,5712,1,4
2215,3133,6812,1,2
2216,3628,7430,0,2
2217,5724,6533,0,1
2218,5514,5790,0,1
2219,3315,3809,1,1
2220,5312,6979,1,2
2221,3141,3642,0,1
2222,1444,3604,1,5
2223,25,1078,0,1
2224,1091,3773,0,1
2225,4974,6255,1,1
2226,2748,6631,0,2
2227,5408,6812,1,2
2228,5,4070,1,1
2229,1550,2330,1,5
2230,574,2119,0,1
2231,3289,7394,0,1
2232,463,7496,0,2
2233,74,3809,1,2
2234,3639,5946,0,1
2235,520,2590,1,6
2236,2504,3809,1,4
2237,3141,6041,1,1
2238,1017,3250,0,1
2239,6359,6812,1,7
2240,395,4444,0,3
2241,1273,6482,1,3
2242,5007,6208,0,1
2243,1416,5662,0,1
2244,4020,6619,1,1
2245,1941,2266,0,1
2246,4031,4731,0,1
2247,4850,6419,0,1
2248,1306,4166,0,1
2249,4258,6126,0,1
2250,2820,3077,0,1
2251,2943,7493,0,2
2252,3155,6776,0,2
2253,785,4146,1,3
2254,25,4158,0,1
2255,2470,4689,1,1
2256,1830,2800,0,1
2257,1199,4605,0,1
2258,3698,6434,0,2
2259,3966,5560,1,12
2260,5846,7403,0,2
2261,4776,7471,0,1
2262,2067,6935,1,1
2263,417,7166,1,4
2264,1879,2432,0,2
2265,926,1962,1,1
2266,3740,4787,0,1
2267,719,5473,1,1
2268,1261,6174,1,1
2269,3164,5517,0,2
2270,591,2282,0,1
2271,3026,7198,0,1
2272,2018,5651,1,6
2273,1222,2649,0,1
2274,3113,3557,1,2
2275,3634,7089,0,1
